Item Type,Product ID,Product Name,Product Type,Product Code/SKU,Bin Picking Number,Brand Name,Option Set,Option Set Align,Product Description,Price,Cost Price,Retail Price,Sale Price,Fixed Shipping Cost,Free Shipping,Product Warranty,Product Weight(OZ),Product Length,Product Width,Product Height,Allow Purchases?,Product Visible?,Product Availability,Track Inventory,Current Stock Level,Low Stock Level,Category,Product Image File - 1,Product Image File - 2,Product Image Description - 1,Product Image Is Thumbnail - 1,Product Image Sort - 1,Product Image ID - 2,Product Image File - 3,Product Image Description - 2,Product Image Is Thumbnail - 2,Product Image Sort - 2,Search Keywords,Page Title,Meta Keywords,Meta Description,MYOB Asset Acct,MYOB Income Acct,MYOB Expense Acct,Product Condition,Show Product Condition?,Event Date Required?,Event Date Name,Event Date Is Limited?,Event Date Start Date,Event Date End Date,Sort Order,Product Tax Class,Product UPC/EAN,Stop Processing Rules,Product URL,Redirect Old URL?,GPS Global Trade Item Number,GPS Manufacturer Part Number,GPS Gender,GPS Age Group,GPS Color,GPS Size,GPS Material,GPS Pattern,GPS Item Group ID,GPS Category,GPS Enabled  
,MTU041SSK,"UTG PRO&reg; Keymod Ruger RPR 15"" Super Slim Free Float Handguard, Black",,,,UTG PRO,,,"&#149; Proudly Designed and Made in USA<br>&#149; Features 105 Keymod Slots on 7 Tracks for Mounting Keymod Rails and Direct Accessories, Easily Tailoring the Rifle to the User's Specific Requirements<br>&#149; Super Lightweight with 36 Slot Picatinny Top Rail, Flush Fitting, and Continuous with Receiver Providing Ample Real Estate for Optics and Other Accessories<br>&#149; Includes 2 Keymod Rail Sections, One 4 Slot and 8 Slot with Continuous Rail Edge Design for Accessory Mounting Right Out of the Box<br>&#149; Integral Anti-rotation Tabs and a Precision Steel Barrel Nut Provide a Secure and Seamless Installation while Completely Preventing the Handguard From Rotating Under Heavy Use <br>&#149; Ergonomic Octagonal Profile with Grooved Surface for a Solid, yet Comfortable Grip<br>&#149; Scalloped Top Picatinny Rail Edges for Easy and Snag Free Accessory Mounting <br>&#149; Precision Machined from 6061-T6 Aluminum and Finished in a Matte Black Anodize <br>&#149; Includes Instruction Manual, Barrel Nut Wrench, Hardware, and Other Additional Installation Tools",,,,,,,,28.82,58.4,6.4,5.1,,,,,,,Mounting Systems,MTU041SSK_PRO_1.jpg,MTU041SSK_PRO_2.jpg,,,,,0,,,,,,M-Lok Pi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU041SSM,"UTG PRO&reg; M-LOK&reg; Ruger RPR 15"" Super Slim Free Float Handguard, Black",,,,UTG PRO,,,"&#149; Proudly Designed and Made in USA<br>&#149; Features 49 M-LOK&reg; Slots on 7 Tracks for Mounting M-LOK&reg; Rails and Direct Accessories, Easily Tailoring the Rifle to the User's Specific Requirements<br>&#149; Super Lightweight with 36 Slot Picatinny Top Rail, Flush Fitting, and Continuous with Receiver Providing Ample Real Estate for Optics and Other Accessories<br>&#149; Includes 2 M-LOK&reg; Accessories, an 8-Slot Picatinny Rail Section and a QD Sling Swivel Adaptor, Ready to Use Right Out of the Box <br>&#149; Integral Anti-rotation Tabs and a Precision Steel Barrel Nut Provide a Secure and Seamless Installation while Completely Preventing the Handguard From Rotating Under Heavy Use <br>&#149; Ergonomic Octagonal Profile with Grooved Surface for a Solid, yet Comfortable Grip<br>&#149; Scalloped Top Picatinny Rail Edges for Easy and Snag Free Accessory Mounting <br>&#149; Precision Machined from 6061-T6 Aluminum and Finished in a Matte Black Anodize <br>&#149; Includes Instruction Manual, Barrel Nut Wrench, Hardware, and Other Additional Installation Tools",,,,,,,,29.52,58.4,6.4,5.1,,,,,,,Mounting Systems,MTU041SSM_PRO_1.jpg,MTU041SSM_PRO_2.jpg,,,,,0,,,,,,M-Lok Pi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU044SEM,"UTG PRO&reg; Arwen 7"" M-LOK&reg; Free Float Handguard, Black",,,,UTG PRO,,,"&#149; Proudly Designed and Made in the USA<br>&#149; Precision Machined from 6061-T6 Aluminum and finished in a Matte Black Hard Coat Anodization<br>&#149; Features 9 M-LOK&reg; Slots Across 3 Slot Tracks for Mounting Accessories with an Additional 4 Slots at the Front Along the 45 Degree Tracks<br>&#149; 16 Slot Full-length Top Picatinny Rail Flush and Continuous with Upper Receiver<br>&#149; Ergonomic Octagonal Profile with Thoroughly Machined Lightening Cuts <br>&#149; Integral Anti-rotation Tabs Accurately Aligns Upper Receiver and Prevents Handguard Rotation and Flex<br>&#149; Patented Steel Barrel Nut Requires no Timing of the Gas Tube or its Installation Screws<br>&#149; Compatible with Left or Right Handed Mil-spec Upper Receivers<br>&#149; Compatible with Standard Mil-spec. Forged AR15 Upper Receivers, Compatibility with Billet Upper Receivers is Not Guaranteed, Barrel Nut Fits Over Barrel Diameters up to 1.05""<br>&#149; Actual Length from Flush with Receiver to Furthest End of Handguard, 6.75""",,,,,,,,14.01,#N/A,#N/A,#N/A,,,,,,,Mounting Systems,MTU044SEM.jpg,MTU044SEM_A.jpg,,,,,MTU044SEM_B.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU044SPM,"UTG PRO&reg; Forerunner 7"" M-LOK&reg; Free Float  Handguard, Black",,,,UTG PRO,,,"&#149; Proudly Designed and Made in the USA<br>&#149; Precision Machined from 6061-T6 Aluminum and finished in a Matte Black Hard Coat Anodization<br>&#149; 9 M-LOK&reg; Slots Across 3 Slot Tracks for Mounting Accessories with an Additional 4 Slots at the Front Along the 45 Degree Tracks<br>&#149; Ergonomic Octagonal Profile with Thoroughly Machined Lightening Cuts <br>&#149; 3-Slot Top Picatinny Rail at the Front and Rear of the Handguard<br>&#149; Integral Anti-rotation Tabs Accurately Aligns Upper Receiver and Prevents Handguard Rotation and Flex<br>&#149; Patented Titanium Barrel Nut Requires no Timing of the Gas Tube or its Installation Screws <br>&#149; Compatible with Left or Right Handed Mil-spec Upper Receivers<br>&#149; Compatible with Standard Mil-spec. Forged AR15 Upper Receivers, Compatibility with Billet Upper Receivers is Not Guaranteed, Barrel Nut Fits Over Barrel Diameters up to 1.05""<br>&#149; Actual Length from Flush with Receiver to Furthest End of Handguard, 6.75""<br>&#149; Includes M-LOK&reg; Picatinny Rail Section, QD Sling Swivel Adaptor, Installation Hardware, and Barrel Nut Wrench",,,,,,,,14,#N/A,#N/A,#N/A,,,,,,,Mounting Systems,MTU044SPM.jpg,MTU044SPM_A.jpg,,,,,MTU044SPM_B.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU044XLM,"UTG PRO&reg; Super Slim SD 7"" M-LOK&reg; Free Float handguard, Black",,,,UTG PRO,,,"<br>&#149; Proudly Designed and Made in the USA <br>&#149; 1.67"" Inner Diameter for Suppressors to Fit within Handguard <br>&#149; Precision Machined from 6061-T6 Aluminum and finished in a Matte Black Hard Coat Anodization<br>&#149; Features 21 M-LOK&reg; Slots Across 7 Slot Tracks for Mounting Accessories<br>&#149; Ergonomic Octagonal Profile with Grooved Surface for Comfortable Handling<br>&#149; Full Length 16 Slot Top Picatinny Rail Flush and Continuous with Upper Receiver<br>&#149; Integral Anti-rotation Tabs Accurately Aligns Upper Receiver and Prevents Handguard Rotation and Flex<br>&#149; Compatible with Left or Right Handed Mil-spec Upper Receivers<br>&#149; Compatible with Standard Mil-spec. Forged AR15 Upper Receivers, Compatibility with Billet Upper Receivers is Not Guaranteed, Patented Barrel Nut Fits Over Barrel Diameters up to 1.05""<br>&#149; Includes M-LOK&reg; Picatinny Rail Section, QD Sling Swivel Adaptor, Installation Hardware, and Barrel Nut Wrench",,,,,,,,18.17,#N/A,#N/A,#N/A,,,,,,,Mounting Systems,MTU044XLM.jpg,MTU044XLM_A.jpg,,,,,MTU044XLM_B.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU045SEM,"UTG PRO&reg; Arwen 10"" M-LOK&reg; Free Float Handguard, Black",,,,UTG PRO,,,"&#149; Proudly Designed and Made in the USA <br>&#149; Precision Machined from 6061-T6 Aluminum and finished in a Matte Black Hard Coat Anodization<br>&#149;Features 15 M-LOK&reg; Slots Across 3 Slot Tracks for Mounting Accessories with an Additional 4 Slots at the Front Along the 45 Degree Tracks<br>&#149; 24 Slot Full-length Top Picatinny Rail Flush and Continuous with Upper Receiver<br>&#149; Ergonomic Octagonal Profile with Thoroughly Machined Lightening Cuts <br>&#149; Integral Anti-rotation Tabs Accurately Aligns Upper Receiver and Prevents Handguard Rotation and Flex<br>&#149; Patented Steel Barrel Nut Requires no Timing of the Gas Tube or its Installation Screws <br>&#149; Compatible with Left or Right Handed Mil-spec Upper Receivers<br>&#149; Compatible with Standard Mil-spec. Forged AR15 Upper Receivers, Compatibility with Billet Upper Receivers is Not Guaranteed, Barrel Nut Fits Over Barrel Diameters up to 1.05""<br>&#149; Actual Length from Flush with Receiver to Furthest End of Handguard, 9.75""",,,,,,,,15.62,#N/A,#N/A,#N/A,,,,,,,Mounting Systems,MTU045SEM.jpg,MTU045SEM_A.jpg,,,,,MTU045SEM_B.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU045SPM,"UTG PRO&reg; Forerunner 10"" M-LOK&reg; Free Float Handguard, Black",,,,UTG PRO,,,"&#149; Proudly Designed and Made in the USA <br>&#149; Precision Machined from 6061-T6 Aluminum and finished in a Matte Black Hard Coat Anodization<br>&#149; 15 M-LOK&reg; Slots Across 3 Slot Tracks for Mounting Accessories with an Additional 4 Slots at the Front Along the 45 Degree Tracks<br>&#149; Ergonomic Octagonal Profile with Thoroughly Machined Lightening Cuts <br>&#149; 3-Slot Top Picatinny Rail at the Front and Rear of the Handguard<br>&#149; Integral Anti-rotation Tabs Accurately Aligns Upper Receiver and Prevents Handguard Rotation and Flex<br>&#149; Patented Titanium Barrel Nut Requires no Timing of the Gas Tube or its  Installation Screws  <br>&#149; Compatible with Left or Right Handed Mil-spec Upper Receivers<br>&#149; Compatible with Standard Mil-spec. Forged AR15 Upper Receivers, Compatibility with Billet Upper Receivers is Not Guaranteed, Barrel Nut Fits Over Barrel Diameters up to 1.05""<br>&#149; Actual Length from Flush with Receiver to Furthest End of Handguard, 9.75""<br>&#149; Includes M-LOK&reg; Picatinny Rail Section, QD Sling Swivel Adaptor, Installation Hardware, and Barrel Nut Wrench",,,,,,,,15.45,#N/A,#N/A,#N/A,,,,,,,Mounting Systems,MTU045SPM.jpg,MTU045SPM_A.jpg,,,,,MTU045SPM_B.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU045XLM,"UTG PRO&reg; Super Slim SD 10"" M-LOK&reg; Free Float handguard, Black",,,,UTG PRO,,,"<br>&#149; Proudly Designed and Made in the USA <br>&#149; 1.67"" Inner Diameter for Suppressors to Fit within Handguard <br>&#149; Precision Machined from 6061-T6 Aluminum and finished in a Matte Black Hard Coat Anodization<br>&#149; Features 35 M-LOK&reg; Slots Across 7 Slot Tracks for Mounting Accessories<br>&#149; Ergonomic Octagonal Profile with Grooved Surface for Comfortable Handling<br>&#149; Full Length 24 Slot Top Picatinny Rail Flush and Continuous with Upper Receiver<br>&#149; Integral Anti-rotation Tabs Accurately Aligns Upper Receiver and Prevents Handguard Rotation and Flex<br>&#149; Compatible with Left or Right Handed Mil-spec Upper Receivers<br>&#149; Compatible with Standard Mil-spec. Forged AR15 Upper Receivers, Compatibility with Billet Upper Receivers is Not Guaranteed, Patented Barrel Nut Fits Over Barrel Diameters up to 1.05""<br>&#149; Includes M-LOK&reg; Picatinny Rail Section, QD Sling Swivel Adaptor, Installation Hardware, and Barrel Nut Wrench",,,,,,,,20.49,#N/A,#N/A,#N/A,,,,,,,Mounting Systems,MTU045XLM.jpg,MTU045XLM_A.jpg,,,,,MTU045XLM_B.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU046SEM,"UTG PRO&reg; Arwen 14"" M-LOK&reg; Free Float Handguard, Black",,,,UTG PRO,,,"&#149; Proudly Designed and Made in the USA <br>&#149; Precision Machined from 6061-T6 Aluminum and finished in a Matte Black Hard Coat Anodization<br>&#149; Features 21 M-LOK&reg; Slots Across 3 Slot Tracks for Mounting Accessories with an Additional 4 Slots at the Front Along the 45 Degree Tracks <br>&#149; 34 Slot Full-length Top Picatinny Rail Flush and Continuous with Upper Receiver<br>&#149; Ergonomic Octagonal Profile with Thoroughly Machined Lightening Cuts <br>&#149; Integral Anti-rotation Tabs Accurately Aligns Upper Receiver and Prevents Handguard Rotation and Flex<br>&#149; Patented Steel Barrel Nut Requires no Timing of the Gas Tube or its  Installation Screws <br>&#149; Compatible with Left or Right Handed Mil-spec Upper Receivers<br>&#149; Compatible with Standard Mil-spec. Forged AR15 Upper Receivers, Compatibility with Billet Upper Receivers is Not Guaranteed, Barrel Nut Fits Over Barrel Diameters up to 1.05""<br>&#149; Actual Length from Flush with Receiver to Furthest End of Handguard, 13.75""",,,,,,,,18.81,#N/A,#N/A,#N/A,,,,,,,Mounting Systems,MTU046SEM.jpg,MTU046SEM_A.jpg,,,,,MTU046SEM_B.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU046SPM,"UTG PRO&reg; Forerunner 14"" M-LOK&reg; Free Float Handguard, Black",,,,UTG PRO,,,"&#149; Proudly Designed and Made in the USA <br>&#149; Precision Machined from 6061-T6 Aluminum and finished in a Matte Black Hard Coat Anodization<br>&#149; 21 M-LOK&reg; Slots Across 3 Slot Tracks for Mounting Accessories with an Additional 4 Slots at the Front Along the 45 Degree Tracks<br>&#149; Ergonomic Octagonal Profile with Thoroughly Machined Lightening Cuts <br>&#149; 3-Slot Top Picatinny Rail at the Front and Rear of the Handguard<br>&#149; Integral Anti-rotation Tabs Accurately Aligns Upper Receiver and Prevents Handguard Rotation and Flex<br>&#149; Patented Titanium Barrel Nut Requires no Timing of the Gas Tube or its  Installation Screws <br>&#149; Compatible with Left or Right Handed Mil-spec Upper Receivers<br>&#149; Compatible with Standard Mil-spec. Forged AR15 Upper Receivers, Compatibility with Billet Upper Receivers is Not Guaranteed, Barrel Nut Fits Over Barrel Diameters up to 1.05""<br>&#149; Actual Length from Flush with Receiver to Furthest End of Handguard, 13.75""<br>&#149; Includes M-LOK&reg; Picatinny Rail Section, QD Sling Swivel Adaptor, Installation Hardware, and Barrel Nut Wrench",,,,,,,,18.06,#N/A,#N/A,#N/A,,,,,,,Mounting Systems,MTU046SPM.jpg,MTU046SPM_A.jpg,,,,,MTU046SPM_B.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU046XLM,"UTG PRO&reg; Super Slim SD 14"" M-LOK&reg; Free Float handguard, Black",,,,UTG PRO,,,"<br>&#149; Proudly Designed and Made in the USA <br>&#149; 1.67"" Inner Diameter for Suppressors to Fit within Handguard <br>&#149; Precision Machined from 6061-T6 Aluminum and finished in a Matte Black Hard Coat Anodization<br>&#149; Features 49 M-LOK&reg; Slots Across 7 Slot Tracks for Mounting Accessories<br>&#149; Ergonomic Octagonal Profile with Grooved Surface for Comfortable Handling<br>&#149; Full Length 34 Slot Top Picatinny Rail Flush and Continuous with Upper Receiver<br>&#149; Integral Anti-rotation Tabs Accurately Aligns Upper Receiver and Prevents Handguard Rotation and Flex<br>&#149; Compatible with Left or Right Handed Mil-spec Upper Receivers<br>&#149; Compatible with Standard Mil-spec. Forged AR15 Upper Receivers, Compatibility with Billet Upper Receivers is Not Guaranteed, Patented Barrel Nut Fits Over Barrel Diameters up to 1.05""<br>&#149; Includes M-LOK&reg; Picatinny Rail Section, QD Sling Swivel Adaptor, Installation Hardware, and Barrel Nut Wrench",,,,,,,,24.37,#N/A,#N/A,#N/A,,,,,,,Mounting Systems,MTU046XLM.jpg,MTU046XLM_A.jpg,,,,,MTU046XLM_B.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU047SEM,"UTG PRO&reg; Arwen 15"" M-LOK&reg; Free Float Handguard, Black",,,,UTG PRO,,,"&#149; Proudly Designed and Made in the USA <br>&#149; Precision Machined from 6061-T6 Aluminum and finished in a Matte Black Hard Coat Anodization<br>&#149; Features 24 M-LOK&reg; Slots Across 3 Slot Tracks for Mounting Accessories with an Additional 4 Slots at the Front Along the 45 Degree Tracks<br>&#149; 38 Slot Full-length Top Picatinny Rail Flush and Continuous with Upper Receiver<br>&#149; Ergonomic Octagonal Profile with Thoroughly Machined Lightening Cuts <br>&#149; Integral Anti-rotation Tabs Accurately Aligns Upper Receiver and Prevents Handguard Rotation and Flex<br>&#149; Patented Steel Barrel Nut Requires no Timing of the Gas Tube or its  Installation Screws <br>&#149; Compatible with Left or Right Handed Mil-spec Upper Receivers<br>&#149; Compatible with Standard Mil-spec. Forged AR15 Upper Receivers, Compatibility with Billet Upper Receivers is Not Guaranteed, Barrel Nut Fits Over Barrel Diameters up to 1.05""<br>&#149; Actual Length from Flush with Receiver to Furthest End of Handguard, 15.25""",,,,,,,,20,#N/A,#N/A,#N/A,,,,,,,Mounting Systems,MTU047SEM.jpg,MTU047SEM_A.jpg,,,,,MTU047SEM_B.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU047SPM,"UTG PRO&reg; Forerunner 15"" M-LOK&reg; Free Float Handguard, Black",,,,UTG PRO,,,"&#149; Proudly Designed and Made in the USA <br>&#149; Precision Machined from 6061-T6 Aluminum and finished in a Matte Black Hard Coat Anodization<br>&#149; 24 M-LOK&reg; Slots Across 3 Slot Tracks for Mounting Accessories with an Additional 4 Slots at the Front Along the 45 Degree Tracks<br>&#149; Ergonomic Octagonal Profile with Thoroughly Machined Lightening Cuts <br>&#149; 3-Slot Top Picatinny Rail at the Front and Rear of the Handguard<br>&#149; Integral Anti-rotation Tabs Accurately Aligns Upper Receiver and Prevents Handguard Rotation and Flex<br>&#149; Patented Titanium Barrel Nut Requires no Timing of the Gas Tube or its  Installation Screws <br>&#149; Compatible with Left or Right Handed Mil-spec Upper Receivers<br>&#149; Compatible with Standard Mil-spec. Forged AR15 Upper Receivers, Compatibility with Billet Upper Receivers is Not Guaranteed, Barrel Nut Fits Over Barrel Diameters up to 1.05""<br>&#149; Actual Length from Flush with Receiver to Furthest End of Handguard, 15.25""<br>&#149; Includes M-LOK&reg; Picatinny Rail Section, QD Sling Swivel Adaptor, Installation Hardware, and Barrel Nut Wrench",,,,,,,,18.87,#N/A,#N/A,#N/A,,,,,,,Mounting Systems,MTU047SPM.jpg,MTU047SPM_A.jpg,,,,,MTU047SPM_B.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU047XLM,"UTG PRO&reg; Super Slim SD 16"" M-LOK&reg; Free Float handguard, Black",,,,UTG PRO,,,"<br>&#149; Proudly Designed and Made in the USA <br>&#149; 1.67"" Inner Diameter for Suppressors to Fit within Handguard <br>&#149; Precision Machined from 6061-T6 Aluminum and finished in a Matte Black Hard Coat Anodization<br>&#149; Features 56 M-LOK&reg; Slots Across 7 Slot Tracks for Mounting Accessories<br>&#149; Ergonomic Octagonal Profile with Grooved Surface for Comfortable Handling<br>&#149; Full Length 38 Slot Top Picatinny Rail Flush and Continuous with Upper Receiver<br>&#149; Integral Anti-rotation Tabs Accurately Aligns Upper Receiver and Prevents Handguard Rotation and Flex<br>&#149; Compatible with Left or Right Handed Mil-spec Upper Receivers<br>&#149; Compatible with Standard Mil-spec. Forged AR15 Upper Receivers, Compatibility with Billet Upper Receivers is Not Guaranteed, Patented Barrel Nut Fits Over Barrel Diameters up to 1.05""<br>&#149; Includes M-LOK&reg; Picatinny Rail Section, QD Sling Swivel Adaptor, Installation Hardware, and Barrel Nut Wrench",,,,,,,,25.4,#N/A,#N/A,#N/A,,,,,,,Mounting Systems,MTU047XLM.jpg,MTU047XLM_A.jpg,,,,,MTU047XLM_B.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU048SEM,"UTG PRO&reg; Arwen 17"" M-LOK&reg; Free Float Handguard, Black",,,,UTG PRO,,,"&#149; Proudly Designed and Made in the USA <br>&#149; Precision Machined from 6061-T6 Aluminum and finished in a Matte Black Hard Coat Anodization<br>&#149; Features 30 M-LOK&reg; Slots Across 3 Slot Tracks for Mounting Accessories with an Additional 4 Slots at the Front Along the 45 Degree Tracks <br>&#149; 43 Slot Full-length Top Picatinny Rail Flush and Continuous with Upper Receiver<br>&#149; Ergonomic Octagonal Profile with Thoroughly Machined Lightening Cuts <br>&#149; Integral Anti-rotation Tabs Accurately Aligns Upper Receiver and Prevents Handguard Rotation and Flex<br>&#149; Patented Steel Barrel Nut Requires no Timing of the Gas Tube or its Installation Screws <br>&#149; Compatible with Left or Right Handed Mil-spec Upper Receivers<br>&#149; Compatible with Standard Mil-spec. Forged AR15 Upper Receivers, Compatibility with Billet Upper Receivers is Not Guaranteed, Barrel Nut Fits Over Barrel Diameters up to 1.05""<br>&#149; Actual Length from Flush with Receiver to Furthest End of Handguard, 17.25""",,,,,,,,20.92,#N/A,#N/A,#N/A,,,,,,,Mounting Systems,MTU048SEM.jpg,MTU048SEM_A.jpg,,,,,MTU048SEM_B.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTU048SPM,"UTG PRO&reg; Forerunner 17"" M-LOK&reg; Free Float Handguard, Black",,,,UTG PRO,,,"&#149; Proudly Designed and Made in the USA <br>&#149; Precision Machined from 6061-T6 Aluminum and finished in a Matte Black Hard Coat Anodization<br>&#149; 27 M-LOK&reg; Slots Across 3 Slot Tracks for Mounting Accessories with an Additional 4 Slots at the Front Along the 45 Degree Tracks<br>&#149; Ergonomic Octagonal Profile with Thoroughly Machined Lightening Cuts <br>&#149; 3-Slot Top Picatinny Rail at the Front and Rear of the Handguard<br>&#149; Integral Anti-rotation Tabs Accurately Aligns Upper Receiver and Prevents Handguard Rotation and Flex<br>&#149; Patented Titanium Barrel Nut Requires no Timing of the Gas Tube or its  Installation Screws <br>&#149; Compatible with Left or Right Handed Mil-spec Upper Receivers<br>&#149; Compatible with Standard Mil-spec. Forged AR15 Upper Receivers, Compatibility with Billet Upper Receivers is Not Guaranteed, Barrel Nut Fits Over Barrel Diameters up to 1.05""<br>&#149; Actual Length from Flush with Receiver to Furthest End of Handguard, 17.25""<br>&#149; Includes M-LOK&reg; Picatinny Rail Section, QD Sling Swivel Adaptor, Installation Hardware, and Barrel Nut Wrench",,,,,,,,19.86,#N/A,#N/A,#N/A,,,,,,,Mounting Systems,MTU048SPM.jpg,MTU048SPM_A.jpg,,,,,MTU048SPM_B.jpg,,,,,,UTG PRO®,,,,,,,,,,,,,,,,,,,,,,,,,,,,
